"","x"
"961","Cc1ccc(C(=O)NC2CC2)cc1-c1cnc2c(c1)NC(=O)C2(C)C"
"962","COCCn1c(SC)nc(-c2ccc(F)cc2)c1-c1ccnc(NC(C)=O)c1"
"963","CC(C)Nc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1"
"964","CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1"
"965","Cc1cccc(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3ncnn3c2)n1"
"966","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc([S+](C)[O-])n2C)ccn1"
"967","O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1"
"968","O=C1NCc2nc(Sc3ccc(F)cc3)ccc2N1c1c(Cl)cccc1C(F)(F)F"
"969","Cn1c(-c2cn(CCP(=O)([O-])[O-])nn2)nc(-c2ccc(F)cc2)c1-c1ccncc1"
"970","COc1ccc(Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)cc1"
"971","Cc1cc(F)ccc1Nc1ccc(C(=O)c2ccccc2C)c(Cl)c1"
"972","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)CO)c2)[nH]1"
"973","O=C(O)CCCc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"974","Cc1ccc(C(=O)Nc2ccc(C)c(Nc3ncnn4cc(C(=O)N[C@@H](C)c5ccccc5)c(C)c34)c2)cc1"
"975","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cc2ccncc2)cc1"
"976","CC(C)(C)c1cccc(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)c1"
"977","COC(=O)c1cc(-c2ccccc2F)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2"
"978","COCCOC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1"
"979","O=C1c2ccc(Nc3ccccc3)cc2CCc2ccc(O)cc21"
"980","Fc1cc(-c2[nH]c(SCc3ccccc3)nc2-c2cccc(C(F)(F)F)c2)ccn1"
"981","COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2"
"982","CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NC(C)C)c(C)c23)c1"
"983","CC(=O)Nc1ccc(NC(=O)c2cc(C(=O)Nc3cccc(C(F)(F)F)c3)ccc2C)cn1"
"984","Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C2(C)C"
"985","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)C(C)(C)C)c2)[nH]1"
"986","COc1cc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)cc(OC)c1"
"987","C[C@H](Nc1nccc(-c2[nH]c(Cc3cccc(C#N)c3)nc2-c2ccc(F)cc2)n1)c1ccccc1"
"988","[O-][n+]1ccc2c(-c3ccc(F)cc3Cl)cc(C3CCNCC3)nc2c1-c1c(Cl)cccc1Cl"
"989","CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccc5c(c4)OCO5)c(C)c23)c1"
"990","CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)cc(F)c3F)cn12"
"991","Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cncnc1"
"992","CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1"
"993","COCCn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21"
"994","Cc1ccc(C(=O)Nc2cc[nH]n2)cc1Nc1ncnc2c1cnn2-c1ccccc1"
"995","O=C(NCC1CC1)c1ccc(-c2cc(NC(=O)c3ccoc3)ccc2Cl)cc1"
"996","Nc1c(C(=O)c2cccc(OCCN3CCOCC3)c2)cnn1-c1ccc(F)cc1"
"997","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cccn3C)c(C)c12"
"998","CCn1c(=O)c(-c2cc(C(=O)NC3CC3)cc(F)c2C)cc2nnc(-c3c(C)cccc3F)n21"
"999","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCNC(C)=O"
"1000","COc1ccnc2ccc(-c3cnn(CC(=O)Nc4cccc(C#N)c4)c3-c3cccc(C)n3)cc12"
"1001","Cc1ccc(C(=O)Nc2nncs2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1002","Cc1ccc(C(=O)NC2CC2)cc1Oc1cc(=O)n(C)c2c1cnn2-c1cc(F)ccc1F"
"1003","Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(N)c3)nc21"
"1004","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCC(=O)O"
"1005","Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCCCN(C)C)n1"
"1006","Cc1cccc(-c2nc(-c3cccnc3)[nH]c2-c2ccc3c(c2)n(C)c(=O)n3C)c1"
"1007","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2ccccc2Oc2ccnc(N3CCCCC3)n2)cc1"
"1008","O=C(NC1CC1)c1cccc(Nc2ccc3c(c2)CCCCC3=O)c1"
"1009","O=C(Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1)c1cccc(C(F)(F)F)c1"
"1010","CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)Cn3ccccc3=O)c2)n1"
"1011","CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1"
"1012","O=C1c2cc(OCCC3CCOCC3)ccc2COc2cc(Nc3ccc(F)cc3F)ccc21"
"1013","Cc1ccc(F)c(-c2[nH]c(CNc3cccc(C#N)c3)nc2-c2ccc3ncnn3c2)n1"
"1014","Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(C(F)(F)F)cc3F)c2n(C)c1=O"
"1015","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2CC2CCCO2)ccn1"
"1016","CCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCC)c(C)c23)c1"
"1017","COc1cc(Nc2ncc3c(=O)n(-c4c(C)cccc4C)c4nc5ccccc5n4c3n2)cc(OC)c1OCCN1CCOCC1"
"1018","Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1"
"1019","Cc1cccc(-c2[nH]c(CNc3ccc(OC(F)(F)F)cc3)nc2-c2ccc3ncnn3c2)n1"
"1020","Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2F)c1N"
"1021","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccc(OCc3ccccc3)cc2)cc1"
"1022","Cc1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"
"1023","Cc1ccc(NC(=O)c2cscn2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1024","Cc1cccc(-c2nc(NCc3ccc(Cl)c(Cl)c3)sc2-c2ccc3ncnn3c2)n1"
"1025","CCCc1nc(-c2cccc(C)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1"
"1026","CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NCc3ccco3)c2)[nH]1"
"1027","CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CNC(=O)CNS(C)(=O)=O)c2)n1"
"1028","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccc(F)cc3)c2)[nH]1"
"1029","Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)Nc4cccc(C#N)c4)cc3)c2)o1"
"1030","Cc1cccc(-c2nn(CC(=O)Nc3cccc(C#N)c3)cc2-c2ccc3nccnc3c2)n1"
"1031","Cc1ccc(C(=O)NC2CCCC2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1032","O=C(NC1CC1)c1cccc(-c2cc3c(cc2Cl)C2(CCCC2)C(=O)N3)c1"
"1033","Cc1cc(C)cc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1"
"1034","CCc1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"
"1035","Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccncc2)cc1"
"1036","CCOC(=O)N1CCC(n2c(SC)nc(-c3ccc(F)cc3)c2-c2ccnc(NC(C)=O)c2)CC1"
"1037","CCNC(=O)c1ccc(C)c(N2Cc3nc(NC(C)C)sc3C2=O)c1"
"1038","CC(C)(C(=O)O)N1CCC(c2cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c2)CC1"
"1039","CC(=O)Nc1ccc(C)c(-c2ccc(C(=O)NCC3CC3)cc2)c1"
"1040","CCNc1nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc2[nH]1"
"1041","Cc1cccc(-c2[nH]c(CNc3ccc(C(C)C)cc3)nc2-c2ccc3ncnn3c2)n1"
"1042","Cc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c(C)c1"
"1043","CC(C)(C)c1cccc(NC(=O)c2cccc(Nc3ccc4c(c3)CCCCC4=O)c2)c1"
"1044","Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21"
"1045","Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1046","CNc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2"
"1047","Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2F)c2cnn(-c3c(F)cccc3F)c21"
"1048","O=C1NCc2c(-c3ccccc3Cl)nc(O)nc2N1c1c(Cl)cccc1Cl"
"1049","CCn1c(=O)c(-c2ccc(F)cc2)c(-c2ccncc2)c2ccccc21"
"1050","O=C(Nc1ccc(F)c(Nc2ccc3c(c2)CCCCC3=O)c1)c1ccccc1"
"1051","CCn1c(=O)n(CC)c2cc(-c3cccnc3-c3cccc(C)c3)ccc21"
"1052","CCc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1"
"1053","Cc1cccc(-c2[nH]c(CNc3ccc(C)c(C)c3)nc2-c2ccc3ncnn3c2)n1"
"1054","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)[nH]1"
"1055","Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc(Nc3ccnc4ccccc34)c2)cc1"
"1056","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NN)cc1"
"1057","COc1c(NC(=O)C(=O)c2ccc(Nc3ccncn3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O"
"1058","CCNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2NCC)c1"
"1059","CS(=O)(=O)CCNc1n[nH]c2nc(Oc3ccc(F)cc3F)ncc12"
"1060","COC(=O)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2"
"1061","CSCC(=O)Nc1cc(COc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc(C)cc3)c3ccccc23)ccn1"
"1062","Cc1ccc(-c2nc(-c3cccs3)[nH]c2-c2ccc3c(c2)n(C)c(=O)n3C)cc1"
"1063","C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1"
"1064","O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1"
"1065","Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1ccc2c(c1)CCc1ccccc1C2=O"
"1066","Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1cccc2c1OCO2"
"1067","CCC(C)CNc1cc(-c2[nH]c(SC)nc2-c2ccc(F)cc2)ccn1"
"1068","O=C(NCCO)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2"
"1069","COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)c(NC(=O)c4ccccc4)c3)cc1CC2"
"1070","Cc1cccc(-c2nn(CC(=O)Nc3ccccc3F)cc2-c2ccc3ncnn3c2)n1"
"1071","COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3C)c2cc1OC"
"1072","O=C(NC1CC1)c1cccc(-c2ccc3c(N4CCOCC4)nncc3c2)c1"
"1073","Cc1nnc(-c2cccc(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1"
"1074","CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1"
"1075","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C2(CCO)CCO"
"1076","Cc1cccc(-c2[nH]c(CNc3cccc(F)c3F)nc2-c2ccc3ncnn3c2)n1"
"1077","Cc1cccc(-c2[nH]c(CNc3cc(C#N)ccc3CN3CCCC3)nc2-c2ccc3ncnn3c2)n1"
"1078","CC(C)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1"
"1079","Cc1cccc(-c2nn(CCC(=O)Nc3cccc(C#N)c3)cc2-c2ccc3ncccc3c2)n1"
"1080","Cc1ccc(-c2c(C)nn(C)c2C)cc1NC(=O)c1ccc(OCc2ccccn2)cc1"
"1081","CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4C)ccc3C)ccc2n1"
"1082","COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(Cl)cc3F)c2cc1OC"
"1083","Cc1cccc(F)c1-c1nnc2cc(-c3cc(C(=O)NC4CC4)cc(F)c3C)c(=O)n(C)n12"
"1084","CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C"
"1085","CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncco4)ccc3C)c2c1C"
"1086","CCc1nc(-c2cccc(C)c2)c(-c2ccnc(C)c2)s1"
"1087","Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(NCCN3CCOCC3)nncc2c1"
"1088","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(SC3CCC(C(=O)O)CC3O)n2C2CCCCC2)ccn1"
"1089","CC(=O)Nc1cc(-c2c(-c3ccc(F)cc3)nc(S/C=C\C(=O)O)n2CC(O)CO)ccn1"
"1090","Cc1ccc(F)c(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)c1"
"1091","CC(C)c1nnc2ccc([S+]([O-])c3ccc(F)cc3F)cn12"
"1092","Cc1ccc(NC(=O)c2cc(N3CCOCC3)cc(C(F)(F)F)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1"
"1093","Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NC3CC3)ncc2c1"
"1094","Nc1c(C(=O)c2cccc(CCO)c2)cnn1-c1ccc(F)cc1"
"1095","COCCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1"
"1096","CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(OC)c4)c(C)c23)c1"
"1097","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCC(C)c3ccccc3)c2)[nH]1"
"1098","CN(C)CCN1CCN(c2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1"
"1099","CCOC(=O)Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl"
"1100","O=C(O)c1ccc(-c2nnc3ccc(Sc4ccc(F)cc4F)cn23)cc1"
"1101","CC(C)(C)c1cc(NC(=O)Nc2ccccc2)n(-c2cccc(CN)c2)n1"
"1102","Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C2(C)C"
"1103","[O-][n+]1ccc2c(-c3ccccc3Cl)cc(N3CCNCC3)nc2c1-c1c(Cl)cccc1Cl"
"1104","O=c1ncn2nc(Sc3ccc(F)cc3Cl)ccc2c1-c1c(Cl)cccc1Cl"
"1105","Cc1nnc(-c2ccc(C)c(-c3ccc4c(c3)NC(=O)C43CCC(O)CC3)c2)o1"
"1106","Nc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2"
"1107","CCONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)OC)c(C)c23)c1"
"1108","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(C)=O)c2)n1CCOCCO"
"1109","COc1c(Cl)cc(C(C)(C)C)cc1NC(=O)C(=O)c1ccc(OCCN2CCOCC2)c2ccccc12"
"1110","Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1"
"1111","CCCNC(=O)c1cn2ncnc(Nc3cc(NC(=O)c4cc(F)cc(N5CCOCC5)c4)ccc3C)c2c1C"
"1112","CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2ccc3c(c2)OCO3)s1"
"1113","CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH]n1"
"1114","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccn3)c(C)c12"
"1115","CNC(=O)Cn1nc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl"
"1116","Cc1ccc(C(=O)NCC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1117","COn1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21"
"1118","C[S+]([O-])c1cccc(CSc2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)c1"
"1119","O=C(Nc1cccc(Nc2ccc3c(c2)OCc2ccccc2C3=O)c1)c1ccoc1"
"1120","Cc1cccc(C(=O)Nc2cccc(Nc3ccc4c(c3)CCc3ccccc3C4=O)c2)c1"
"1121","Cn1c(=O)n(C)c2cc(-c3[nH]c(-c4cccs4)nc3-c3cccc(F)c3)ccc21"
"1122","Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc4c(c3)OCO4)n2)cc1"
"1123","CCc1nc(-c2cccc(C)c2)c(-c2ccnc(NCCc3ccccc3)c2)s1"
"1124","COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(O)cc1"
"1125","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Sc2ccc(O)cc2)cc1"
"1126","CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21"
"1127","Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)O)c(C)c12"
"1128","COc1ccc2c(c1)CCc1cc(Nc3ccc(F)cc3F)ccc1C2=O"
"1129","CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12"
"1130","Clc1ccc(-c2n[nH]c(C3CCN(Cc4ccncc4)CC3)c2-c2ccncn2)cc1"
"1131","Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(F)cc3)nc21"
"1132","CSc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)cc1"
"1133","O=c1ccc2c(-c3cccnc3)cccc2n1-c1c(Cl)cccc1Cl"
"1134","Cc1ccc(NC(=O)c2ccccc2F)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1135","Fc1ccc(-c2ncoc2-c2ccc3nnc(-c4ccccc4)n3c2)cc1"
"1136","Cc1cc(Cl)ccc1-c1c(N)c(C(=O)c2ccc(F)cc2F)cc[n+]1[O-]"
"1137","Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Nc2ccncc2)cc1"
"1138","Cn1c(=O)c(Oc2ccccc2F)cc2cnc(NC3CCOCC3)nc21"
"1139","CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(C)n4)c(C)c23)c1"
"1140","O=C(O)/C=C/Sc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccccc3)c2)n1CC1CC1"
"1141","COc1ccc(CNC(=O)c2ccc(-c3cc(-c4nnc(C)o4)ccc3C)cc2)cc1"
"1142","O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccccc2C3=O)ccc1F)c1ccccc1"
"1143","Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1ccc(-c2ccc(N)cc2)s1"
"1144","CCO[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1"
"1145","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NCc3cccnc3)c2)[nH]1"
"1146","O=C(NC1CC1)c1ccc(Cl)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1"
"1147","Cc1nc(-c2[nH]c(CNc3ccccc3)nc2-c2ccc3ncnn3c2)ccc1F"
"1148","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(N[C@@H](C)c3ccccc3)c2)[nH]1"
"1149","CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)c(C(=O)N2CCS(=O)(=O)CC2)s1"
"1150","O=C(Nc1cc(Nc2ccc3c(c2)CCc2ccc(OCCN4CCOCC4)cc2C3=O)c(F)cc1F)c1ccccc1"
"1151","Cc1nnc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c12"
"1152","Cc1ccc(C(=O)NCCO)cc1-c1nnc2ccc(Sc3ccc(F)cc3F)cn12"
"1153","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3c3ccccc3)c2)[nH]1"
"1154","CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1"
"1155","Clc1ccc(-c2cc(-c3ccc(Br)cc3)c(-c3ccncc3)[nH]2)cc1"
"1156","CC(=O)Nc1cc(-c2[nH]c([S+](C)[O-])nc2-c2ccc(F)cc2)ccn1"
"1157","CCc1nc(-c2ccc(OC)cc2)c(-c2ccnc(NC(=O)c3ccccc3)c2)s1"
"1158","CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3Cl)cn12"
"1159","COc1cccc2c1COc1cc(Nc3ccccc3N)ccc1C2=O"
"1160","COc1cccc2c1C(=O)c1ccc(Nc3ccc(F)cc3F)cc1OC2"
"1161","O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2cc(OCCN3CCOCC3)ccc21"
"1162","N#Cc1cccc(Cn2cnc(-c3ccc(F)cc3)c2-c2ccnc(N)n2)c1"
"1163","CC(C)Oc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12"
"1164","CNc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCN(C)CC2)n1"
"1165","Cc1ccc(NC(=O)CC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1"
"1166","Cc1ccn2c(N)nnc2c1-c1ccc2c(c1)NC(=O)C21CCCC1"
"1167","C#Cc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc(SC)n3)[nH]2)cc1"
"1168","CC(C)(C)c1cc(C(=O)N2CCNC(=O)CC2)c(NC(=O)Nc2cccc(Cl)c2)s1"
"1169","CN(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(-c4c(F)cccc4F)nc3-c3ccccc3)cc21"
"1170","CSc1ccc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"
"1171","Cc1cccc(C)c1OC(=O)N(c1ccccc1)c1ccnc(Nc2ccc(N3CCN(C)CC3)cc2)n1"
"1172","COc1cccc(NCc2nc(-c3ccc4ncnn4c3)c(-c3cccc(C)n3)[nH]2)c1OC"
"1173","CN1CCN(Cc2ccc(C(=O)Nc3ccc(OCCN4CCOCC4)c4ccccc34)cc2)CC1"
"1174","Nc1c(C(=O)c2ccc(F)cc2F)cc[n+]([O-])c1-c1c(F)cccc1F"
"1175","Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccco3)c(C)c12"
"1176","CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccccc3)c2)[nH]1"
"1177","COc1nccc(-c2ncn(Cc3cccc(C(N)=O)c3)c2-c2ccc(F)cc2)n1"
"1178","Nc1ccc2c(c1)C(=O)c1ccc(Nc3ccccc3N)cc1OC2"
"1179","Cc1cccc(-c2[nH]c(CNc3cccc(C)c3C)nc2-c2ccc3ncnn3c2)n1"
"1180","O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1CCCO"
"1181","C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1"
"1182","Cc1ccc(NC(=O)c2cccc(F)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O"
"1183","CN(C)CC#Cc1cccc(C(=O)c2cnn(-c3ccc(F)cc3)c2N)c1"
"1184","COC(=O)c1cc(-c2ccc(F)cc2F)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2"
"1185","O=C(OCCO)c1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2"
"1186","O=c1ccc(Sc2ccccc2F)nn1-c1ccccc1Cl"
"1187","Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(NCCN2CCOCC2)nc1"
"1188","CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CNS(=O)(=O)NC(=O)N3CCCC3)c2)n1"
"1189","O=C(O)[C@H]1OC(n2cc(-c3nc(-c4ccc(F)cc4)c(-c4ccncc4)o3)nn2)[C@H](O)[C@@H](O)[C@@H]1O"
"1190","CC(C)(O)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12"
"1191","Cc1cccc(C(=O)c2cn3ncnc(Nc4cc(C(=O)NC5CC5)ccc4C)c3c2C)n1"
"1192","CCOP(=O)(CCn1cc(-c2ccc(-c3nc(-c4ccc(F)cc4)c(-c4cc[nH]c(=O)c4)[nH]3)cc2)nn1)OCC"
"1193","Cc1ccc(C(N)=O)cc1Nc1nc(N[C@H]2CCNC2)nc(N(C)CC(C)c2ccccc2)n1"
"1194","CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(CN4CCN(C)CC4)cc3)cc2)ccn1"
"1195","CC(C)(C)c1cc(C(=O)N2CC[S+]([O-])CC2)c(NC(=O)Nc2cccc3ccccc23)s1"
"1196","Cc1cccc(-c2[nH]c(CNc3cccc(CC#N)c3)nc2-c2ccc3ncnn3c2)n1"
"1197","CSc1nc(-c2cccc(C(F)(F)F)c2)c(-c2ccnc(NC(C)c3ccccc3)c2)[nH]1"
"1198","Nc1c(C(=O)c2cccc(-c3ccc[n+]([O-])c3)c2)cnn1-c1ccc(F)cc1F"
